row_idx	read_id	chrom	alignment_start	alignment_end	read_length	window_start	window_end	window_length	is_reverse	mapq	sample	sample_id
1712	8fc460ae-9b5f-4aa4-994b-f377691f8066	chr16	46382552	46401626	40558	7790	40558	32768	False	60	merged_c1	1
1713	8fc460ae-9b5f-4aa4-994b-f377691f8066	chr16	46382552	46401626	40558	16384	40558	24174	False	60	merged_c1	1
1714	8fc460ae-9b5f-4aa4-994b-f377691f8066	chr16	46382552	46401626	40558	32768	40558	7790	False	60	merged_c1	1
1715	f3cff8bb-c1da-4653-b007-003321d64a9b	chr16	46382552	46406909	20267	0	20267	20267	False	60	merged_c1	1
1716	282cb1e2-5e90-4958-ac88-c32a00f95402	chr16	46382552	46406201	19629	0	19629	19629	False	60	merged_c1	1
1717	a618827c-3799-45d3-955a-4305631d9e60	chr16	46382552	46401626	18163	0	18163	18163	False	60	merged_c1	1
1718	960e18d4-f9af-4331-815a-f0895532e3f1	chr16	46382552	46405345	17091	0	17091	17091	False	60	merged_c1	1
1719	409f68a9-559b-4bc6-900a-fefb627b6614	chr16	46382552	46395500	15730	0	15730	15730	False	60	merged_c1	1
1720	a4fc022f-121d-4bc9-ace0-62e6ee323296	chr16	46382552	46401476	18507	0	18507	18507	False	60	merged_c1	1
1721	8f2bca7e-de93-4b63-abdd-00ca260132a3	chr16	46382552	46402327	15244	0	15244	15244	False	60	merged_c1	1
1722	fcb5bf5e-5cc7-4f2b-9a9b-a1c0fbf94f75	chr16	46382552	46401626	29772	0	29772	29772	False	59	merged_c1	1
1723	b3d6fe5a-dd62-4906-858c-c923519eb8c6	chr16	46382552	46395176	14177	0	14177	14177	False	60	merged_c1	1
1724	f8df7bd6-8e3e-42f3-b40b-07fe64a7f44f	chr16	46382552	46401638	22825	0	22825	22825	False	60	merged_c1	1
1725	bf7fdbbe-8b71-4df2-b34d-fc70b210382b	chr16	46382552	46401617	20298	0	20298	20298	False	60	merged_c1	1
1726	91a5b0a0-aed4-4950-802d-79e6d4bedac5	chr16	46382552	46401626	40433	0	32768	32768	False	60	merged_c1	1
1727	91a5b0a0-aed4-4950-802d-79e6d4bedac5	chr16	46382552	46401626	40433	7665	40433	32768	False	60	merged_c1	1
1728	91a5b0a0-aed4-4950-802d-79e6d4bedac5	chr16	46382552	46401626	40433	16384	40433	24049	False	60	merged_c1	1
1729	91a5b0a0-aed4-4950-802d-79e6d4bedac5	chr16	46382552	46401626	40433	32768	40433	7665	False	60	merged_c1	1
1730	58b605e7-b95e-4e24-af2d-e220ba90ac71	chr16	46382552	46401626	30780	0	30780	30780	False	60	merged_c1	1
1731	e509e6e3-e54b-405e-b1a5-02a34a16e693	chr16	46382552	46401575	24893	0	24893	24893	False	60	merged_c1	1
1732	411a2350-2042-420a-b82b-89ef649a7c07	chr16	46382552	46404644	16281	0	16281	16281	False	60	merged_c1	1
1733	b977e4a5-6d75-4c2b-a2a4-6a6824151ffe	chr16	46382552	46395500	12552	0	12552	12552	False	60	merged_c1	1
1734	f4227f39-e808-487d-8962-69a66d189e2a	chr16	46382552	46401626	38545	0	32768	32768	False	60	merged_c1	1
1735	f4227f39-e808-487d-8962-69a66d189e2a	chr16	46382552	46401626	38545	5777	38545	32768	False	60	merged_c1	1
1736	f4227f39-e808-487d-8962-69a66d189e2a	chr16	46382552	46401626	38545	16384	38545	22161	False	60	merged_c1	1
1737	f4227f39-e808-487d-8962-69a66d189e2a	chr16	46382552	46401626	38545	32768	38545	5777	False	60	merged_c1	1
1738	acc6f01e-7c91-44e3-ab6b-d91c427b2903	chr16	46382552	46401626	26066	0	26066	26066	False	60	merged_c1	1
1739	13f8a80e-f884-4702-9cd4-8c543b17adb2	chr16	46382552	46401872	14874	0	14874	14874	False	60	merged_c1	1
1740	6bab804c-130d-4301-903d-422faad88898	chr16	46382552	46405293	17627	0	17627	17627	False	60	merged_c1	1
1741	04aad764-8801-4a03-a089-ac288bd5c724	chr16	46382552	46401626	18382	0	18382	18382	False	60	merged_c1	1
1742	9347b02f-f76e-4287-8882-07ef8b1f2dd3	chr16	46382552	46401626	37893	0	32768	32768	False	60	merged_c1	1
1743	9347b02f-f76e-4287-8882-07ef8b1f2dd3	chr16	46382552	46401626	37893	5125	37893	32768	False	60	merged_c1	1
1744	9347b02f-f76e-4287-8882-07ef8b1f2dd3	chr16	46382552	46401626	37893	16384	37893	21509	False	60	merged_c1	1
1745	9347b02f-f76e-4287-8882-07ef8b1f2dd3	chr16	46382552	46401626	37893	32768	37893	5125	False	60	merged_c1	1
1746	4738b021-36d1-4edc-a2c6-e687ef481f97	chr16	46382552	46408563	24242	0	24242	24242	False	60	merged_c1	1
1747	43d2f3c1-9652-423c-80a9-0bcab5c675fb	chr16	46382552	46402448	14000	0	14000	14000	False	37	merged_c1	1
1748	8c5a1192-282c-4161-ae49-2040e2e72746	chr16	46382552	46401626	22575	0	22575	22575	False	33	merged_c1	1
1749	e8c88786-7ca9-4488-9ff9-ce1a148e97d9	chr16	46382552	46401617	22768	0	22768	22768	False	60	merged_c1	1
1750	5352b320-12b0-43fc-85a2-0d786d61baf7	chr16	46382552	46401626	24386	0	24386	24386	False	60	merged_c1	1
1751	eebc44f7-13de-4e9d-888e-efaa0c6566a2	chr16	46382552	46402389	14761	0	14761	14761	False	54	merged_c1	1
1752	1e21832f-a0f0-4c2c-a36b-a39e1af6a0cf	chr16	46382552	46402734	21345	0	21345	21345	False	30	merged_c1	1
1753	14916467-000b-4159-8b6c-e7aacb7efbe1	chr16	46382552	46411579	28692	0	28692	28692	False	60	merged_c1	1
1754	a0754102-84c2-48a6-9b90-5f5696e36e7a	chr16	46382552	46406125	17922	0	17922	17922	False	60	merged_c1	1
1755	92cc964c-e83c-4652-8203-b4a4c9cdaad4	chr16	46382552	46401626	29666	0	29666	29666	False	43	merged_c1	1
1756	588104fc-dff1-410f-94a1-8154957471be	chr16	46382552	46401626	29309	0	29309	29309	False	60	merged_c1	1
1757	eb53c51b-7d56-4bb8-8790-804c07e60aa4	chr16	46382552	46401626	31725	0	31725	31725	False	60	merged_c1	1
1758	9e45930f-097c-4f92-a2d5-85349f3b1d74	chr16	46382552	46394700	13410	0	13410	13410	False	60	merged_c1	1
1759	20c6a2c2-5a57-4572-b6e1-8c4a96293d43	chr16	46382552	46401626	29949	0	29949	29949	False	48	merged_c1	1
1760	7cbaeb38-5184-4de2-809e-a8282741ba6a	chr16	46382552	46401626	27013	0	27013	27013	False	60	merged_c1	1
1761	04fd0478-f872-401d-9b89-b8be3fbad304	chr16	46382552	46403150	17534	0	17534	17534	False	60	merged_c1	1
1762	d5196020-5835-4317-aa09-dd3f67ce7ffa	chr16	46382552	46397110	17833	0	17833	17833	False	60	merged_c1	1
1763	fe7f4b64-d81c-4241-8ebf-e066c846d3cb	chr16	46382552	46401617	24988	0	24988	24988	False	60	merged_c1	1
1764	83f3b67d-f8b7-489d-b8a3-34ef3ee6365a	chr16	46382552	46402348	14850	0	14850	14850	False	60	merged_c1	1
1765	7ed81bcc-4288-4bbd-925c-89b60be77eb0	chr16	46382552	46401626	36606	0	32768	32768	False	60	merged_c1	1
1766	7ed81bcc-4288-4bbd-925c-89b60be77eb0	chr16	46382552	46401626	36606	3838	36606	32768	False	60	merged_c1	1
1767	7ed81bcc-4288-4bbd-925c-89b60be77eb0	chr16	46382552	46401626	36606	16384	36606	20222	False	60	merged_c1	1
1768	7ed81bcc-4288-4bbd-925c-89b60be77eb0	chr16	46382552	46401626	36606	32768	36606	3838	False	60	merged_c1	1
1769	8c9151e0-0a9a-4dbf-bac3-884bf1dbe064	chr16	46382552	46403419	12110	0	12110	12110	False	54	merged_c1	1
1770	9eb8c601-3791-4a5f-8038-7e06f0af4443	chr16	46382552	46407485	25682	0	25682	25682	False	60	merged_c1	1
1771	d17ecb2d-5331-4a5a-8502-49a1ddc4ddd0	chr16	46382552	46401925	21922	0	21922	21922	False	60	merged_c1	1
1772	b9faa8d5-b9d5-4415-97b8-f4aa12ecaeff	chr16	46382552	46401626	31057	0	31057	31057	False	60	merged_c1	1
1773	4b1514d4-a5e5-432b-9cf2-0b871c5d89f1	chr16	46382552	46400074	14802	0	14802	14802	False	31	merged_c1	1
1774	f83551c4-51f8-4548-93bc-68794578d7e6	chr16	46382552	46391633	8939	0	8939	8939	False	49	merged_c1	1
1775	cce1e979-ee43-4b2c-a631-247d81d3d160	chr16	46382552	46389944	7832	0	7832	7832	False	40	merged_c1	1
1776	5b233546-ffbb-453f-961a-a306dd7cdb85	chr16	46382552	46405617	26600	0	26600	26600	False	60	merged_c1	1
1777	4ccd2c7a-da06-427d-84f0-0ba62b9a294e	chr16	46382552	46400100	11960	0	11960	11960	False	46	merged_c1	1
1778	e80a1fca-bdb2-4bb0-93cd-41f824df2eab	chr16	46382552	46401638	34187	0	32768	32768	False	60	merged_c1	1
1779	e80a1fca-bdb2-4bb0-93cd-41f824df2eab	chr16	46382552	46401638	34187	1419	34187	32768	False	60	merged_c1	1
1780	e80a1fca-bdb2-4bb0-93cd-41f824df2eab	chr16	46382552	46401638	34187	16384	34187	17803	False	60	merged_c1	1
1781	e80a1fca-bdb2-4bb0-93cd-41f824df2eab	chr16	46382552	46401638	34187	32768	34187	1419	False	60	merged_c1	1
1782	cbbd642a-7869-4b99-b33e-3bf1c0d58360	chr16	46382552	46398484	15714	0	15714	15714	False	59	merged_c1	1
1783	6ee11ba4-2006-4f98-bd38-c4edc3dd57ff	chr16	46382552	46391433	8681	0	8681	8681	False	25	merged_c1	1
1784	7bee60b2-8e9f-4137-b7f0-ea32ad37da9c	chr16	46382552	46401042	16164	0	16164	16164	False	43	merged_c1	1
1785	5be820d9-0e15-40b4-9c57-3545b209ffa4	chr16	46382552	46383948	1495	0	1495	1495	False	24	merged_c1	1
1786	489fe456-db0b-4ae1-89ff-f07ab44f357f	chr16	46382552	46407980	22571	0	22571	22571	False	53	merged_c1	1
1787	3e45dcd4-26d4-4029-8b2b-8164a7f2c308	chr16	46382552	46401626	34069	0	32768	32768	False	60	merged_c1	1
1788	3e45dcd4-26d4-4029-8b2b-8164a7f2c308	chr16	46382552	46401626	34069	1301	34069	32768	False	60	merged_c1	1
1789	3e45dcd4-26d4-4029-8b2b-8164a7f2c308	chr16	46382552	46401626	34069	16384	34069	17685	False	60	merged_c1	1
1790	3e45dcd4-26d4-4029-8b2b-8164a7f2c308	chr16	46382552	46401626	34069	32768	34069	1301	False	60	merged_c1	1
1791	5e6956b9-1a0e-47b9-8927-0d61b4394f25	chr16	46382552	46401626	26512	0	26512	26512	False	60	merged_c1	1
1792	d923fc73-07b5-40a7-9218-103783001bb7	chr16	46382552	46403134	30539	0	30539	30539	False	60	merged_c1	1
1793	b7847b25-2eec-45bf-97ba-501c15a9ed29	chr16	46382552	46405702	21267	0	21267	21267	False	60	merged_c1	1
1794	d24f338f-7e0f-47b9-8701-ded238a61a21	chr16	46382552	46395319	14543	0	14543	14543	False	60	merged_c1	1
1795	5f7ac08c-033d-4ce0-89ee-6b56dd940b42	chr16	46382552	46400700	12549	0	12549	12549	False	60	merged_c1	1
1796	700bb1d9-e00d-48ab-8cdb-1a65c945611e	chr16	46382552	46401626	31720	0	31720	31720	False	60	merged_c1	1
1797	f7284da8-c981-4c75-9915-5df6b9676e78	chr16	46382552	46400854	13367	0	13367	13367	False	52	merged_c1	1
1798	27dbbb45-e70a-429f-8d26-06ce08edefef	chr16	46382552	46401669	16948	0	16948	16948	False	60	merged_c1	1
1799	2ccbb4a1-32ad-4218-ab23-3f7ddad249bc	chr16	46382552	46401865	28832	0	28832	28832	False	60	merged_c1	1
1800	b384610b-e52e-4b83-a2b1-bb5b91460f27	chr16	46382552	46401626	45773	0	32768	32768	False	60	merged_c1	1
1801	b384610b-e52e-4b83-a2b1-bb5b91460f27	chr16	46382552	46401626	45773	13005	45773	32768	False	60	merged_c1	1
1802	b384610b-e52e-4b83-a2b1-bb5b91460f27	chr16	46382552	46401626	45773	16384	45773	29389	False	60	merged_c1	1
1803	b384610b-e52e-4b83-a2b1-bb5b91460f27	chr16	46382552	46401626	45773	32768	45773	13005	False	60	merged_c1	1
1804	d910a186-2c87-4ca3-96d1-84d5b5a7f1f2	chr16	46382552	46402089	17601	0	17601	17601	False	60	merged_c1	1
1805	45f19d38-463c-4445-9489-3ab8d4c8ef90	chr16	46382552	46405448	22333	0	22333	22333	False	60	merged_c1	1
1806	41f29e75-b602-40d7-a432-b50fb417f735	chr16	46382552	46401626	33472	0	32768	32768	False	60	merged_c1	1
1807	41f29e75-b602-40d7-a432-b50fb417f735	chr16	46382552	46401626	33472	704	33472	32768	False	60	merged_c1	1
1808	41f29e75-b602-40d7-a432-b50fb417f735	chr16	46382552	46401626	33472	16384	33472	17088	False	60	merged_c1	1
1809	41f29e75-b602-40d7-a432-b50fb417f735	chr16	46382552	46401626	33472	32768	33472	704	False	60	merged_c1	1
1810	e73114ea-ef21-40fe-8e73-4220c35680c4	chr16	46382552	46395500	19337	0	19337	19337	False	45	merged_c1	1
1811	4fd635a3-dbda-4b6b-98a8-567fec042999	chr16	46382552	46391869	33889	0	32768	32768	False	51	merged_c1	1
1812	4fd635a3-dbda-4b6b-98a8-567fec042999	chr16	46382552	46391869	33889	1121	33889	32768	False	51	merged_c1	1
1813	4fd635a3-dbda-4b6b-98a8-567fec042999	chr16	46382552	46391869	33889	16384	33889	17505	False	51	merged_c1	1
1814	4fd635a3-dbda-4b6b-98a8-567fec042999	chr16	46382552	46391869	33889	32768	33889	1121	False	51	merged_c1	1
1815	7135e0f2-223b-4878-b569-de6f030a0b8a	chr16	46382552	46401626	51318	0	32768	32768	False	60	merged_c1	1
1816	7135e0f2-223b-4878-b569-de6f030a0b8a	chr16	46382552	46401626	51318	16384	49152	32768	False	60	merged_c1	1
1817	7135e0f2-223b-4878-b569-de6f030a0b8a	chr16	46382552	46401626	51318	18550	51318	32768	False	60	merged_c1	1
1818	7135e0f2-223b-4878-b569-de6f030a0b8a	chr16	46382552	46401626	51318	32768	51318	18550	False	60	merged_c1	1
1819	7135e0f2-223b-4878-b569-de6f030a0b8a	chr16	46382552	46401626	51318	49152	51318	2166	False	60	merged_c1	1
1820	77db37f0-d103-4b7a-9ea6-807d06eabec9	chr16	46382552	46401617	35015	0	32768	32768	False	48	merged_c1	1
1821	77db37f0-d103-4b7a-9ea6-807d06eabec9	chr16	46382552	46401617	35015	2247	35015	32768	False	48	merged_c1	1
1822	77db37f0-d103-4b7a-9ea6-807d06eabec9	chr16	46382552	46401617	35015	16384	35015	18631	False	48	merged_c1	1
1823	77db37f0-d103-4b7a-9ea6-807d06eabec9	chr16	46382552	46401617	35015	32768	35015	2247	False	48	merged_c1	1
1824	41a83e28-bf2a-4c51-bbe1-c65a325bdcfe	chr16	46382552	46401626	35474	0	32768	32768	False	60	merged_c1	1
1825	41a83e28-bf2a-4c51-bbe1-c65a325bdcfe	chr16	46382552	46401626	35474	2706	35474	32768	False	60	merged_c1	1
1826	41a83e28-bf2a-4c51-bbe1-c65a325bdcfe	chr16	46382552	46401626	35474	16384	35474	19090	False	60	merged_c1	1
1827	41a83e28-bf2a-4c51-bbe1-c65a325bdcfe	chr16	46382552	46401626	35474	32768	35474	2706	False	60	merged_c1	1
1828	961e6b98-1d4b-44ae-848c-c7378bb50c88	chr16	46382552	46403876	17716	0	17716	17716	False	60	merged_c1	1
1829	cfda6fce-61b1-41ad-80b7-40cb7ffbe15c	chr16	46382552	46390647	50258	0	32768	32768	False	34	merged_c1	1
1830	cfda6fce-61b1-41ad-80b7-40cb7ffbe15c	chr16	46382552	46390647	50258	16384	49152	32768	False	34	merged_c1	1
1831	cfda6fce-61b1-41ad-80b7-40cb7ffbe15c	chr16	46382552	46390647	50258	17490	50258	32768	False	34	merged_c1	1
1832	cfda6fce-61b1-41ad-80b7-40cb7ffbe15c	chr16	46382552	46390647	50258	32768	50258	17490	False	34	merged_c1	1
1833	cfda6fce-61b1-41ad-80b7-40cb7ffbe15c	chr16	46382552	46390647	50258	49152	50258	1106	False	34	merged_c1	1
1834	538249b2-85c3-4a0d-89d8-32420ab8daf4	chr16	46382552	46406264	18419	0	18419	18419	False	37	merged_c1	1
1835	1eeb3035-a3ad-4c86-81e3-067e696948af	chr16	46382552	46402072	14871	0	14871	14871	False	60	merged_c1	1
1836	ba741477-9203-460d-861a-a31f6ddd9a7a	chr16	46382552	46402734	22433	0	22433	22433	False	60	merged_c1	1
1837	f91844cd-405a-4f2d-a4c5-c5b7a036829d	chr16	46382552	46401638	34240	0	32768	32768	False	60	merged_c1	1
1838	f91844cd-405a-4f2d-a4c5-c5b7a036829d	chr16	46382552	46401638	34240	1472	34240	32768	False	60	merged_c1	1
1839	f91844cd-405a-4f2d-a4c5-c5b7a036829d	chr16	46382552	46401638	34240	16384	34240	17856	False	60	merged_c1	1
1840	f91844cd-405a-4f2d-a4c5-c5b7a036829d	chr16	46382552	46401638	34240	32768	34240	1472	False	60	merged_c1	1
1841	f89d1d0c-c1a6-4ebe-933a-1363e033fe01	chr16	46382552	46405171	22444	0	22444	22444	False	53	merged_c1	1
1842	2355e67e-f338-45af-b695-33de3f00cbb5	chr16	46382552	46405979	19932	0	19932	19932	False	60	merged_c1	1
1843	ad678b70-2df1-4f68-b6f3-a11449ccbe41	chr16	46382552	46398931	21943	0	21943	21943	False	43	merged_c1	1
1844	d00c9779-730a-4aa1-9a56-e8ae93de308b	chr16	46382552	46391633	10264	0	10264	10264	False	26	merged_c1	1
1845	61d0bb8f-e1c8-4252-b02b-b380df9c7737	chr16	46382552	46404470	24630	0	24630	24630	False	35	merged_c1	1
1846	4bd1754f-f849-42ba-8149-c4a73e8d2603	chr16	46382552	46396159	12333	0	12333	12333	False	60	merged_c1	1
1847	7262127a-f233-40f7-a272-31adc53bd66b	chr16	46382552	46404143	18352	0	18352	18352	False	60	merged_c1	1
1848	afa94535-b42b-4c6d-ba84-e5809bef837c	chr16	46382552	46401626	42882	0	32768	32768	False	36	merged_c1	1
1849	afa94535-b42b-4c6d-ba84-e5809bef837c	chr16	46382552	46401626	42882	10114	42882	32768	False	36	merged_c1	1
1850	afa94535-b42b-4c6d-ba84-e5809bef837c	chr16	46382552	46401626	42882	16384	42882	26498	False	36	merged_c1	1
1851	afa94535-b42b-4c6d-ba84-e5809bef837c	chr16	46382552	46401626	42882	32768	42882	10114	False	36	merged_c1	1
1852	55c37bbd-b754-4fab-97b3-e5782743a579	chr16	46382552	46395872	16544	0	16544	16544	False	60	merged_c1	1
1853	a4d57e37-27fb-4f65-b1bf-73087a0703bc	chr16	46382552	46391794	10825	0	10825	10825	False	60	merged_c1	1
1854	dedd2d88-eb7b-4b16-85cd-f4ca8e2c86e1	chr16	46382552	46395477	16241	0	16241	16241	False	60	merged_c1	1
1855	84609805-04f5-4b0c-93a4-82f4e4354b48	chr16	46382552	46401626	34114	0	32768	32768	False	60	merged_c1	1
1856	84609805-04f5-4b0c-93a4-82f4e4354b48	chr16	46382552	46401626	34114	1346	34114	32768	False	60	merged_c1	1
1857	84609805-04f5-4b0c-93a4-82f4e4354b48	chr16	46382552	46401626	34114	16384	34114	17730	False	60	merged_c1	1
1858	84609805-04f5-4b0c-93a4-82f4e4354b48	chr16	46382552	46401626	34114	32768	34114	1346	False	60	merged_c1	1
1859	f0bc37ad-9b89-40ae-b700-a63bdb0c04a7	chr16	46382552	46401454	12302	0	12302	12302	False	41	merged_c1	1
1860	6f8f0510-15e9-4e2f-b887-a9c7040b9564	chr16	46382552	46400686	15185	0	15185	15185	False	60	merged_c1	1
1861	c2e4d22d-54eb-4233-b25b-8f7f4dfc1036	chr16	46382552	46401626	27149	0	27149	27149	False	60	merged_c1	1
1862	3a7c51bf-7187-42da-8f07-e438f38bd575	chr16	46382552	46401626	32892	0	32768	32768	False	60	merged_c1	1
1863	3a7c51bf-7187-42da-8f07-e438f38bd575	chr16	46382552	46401626	32892	124	32892	32768	False	60	merged_c1	1
1864	3a7c51bf-7187-42da-8f07-e438f38bd575	chr16	46382552	46401626	32892	16384	32892	16508	False	60	merged_c1	1
1865	3a7c51bf-7187-42da-8f07-e438f38bd575	chr16	46382552	46401626	32892	32768	32892	124	False	60	merged_c1	1
1866	0832e971-7765-406f-84d3-25ba5feb5217	chr16	46382552	46401565	18194	0	18194	18194	False	60	merged_c1	1
1867	6fc6c5ff-cde9-40cd-a47d-b5724f3d86dd	chr16	46382552	46401626	36632	0	32768	32768	False	60	merged_c1	1
1868	6fc6c5ff-cde9-40cd-a47d-b5724f3d86dd	chr16	46382552	46401626	36632	3864	36632	32768	False	60	merged_c1	1
1869	6fc6c5ff-cde9-40cd-a47d-b5724f3d86dd	chr16	46382552	46401626	36632	16384	36632	20248	False	60	merged_c1	1
1870	6fc6c5ff-cde9-40cd-a47d-b5724f3d86dd	chr16	46382552	46401626	36632	32768	36632	3864	False	60	merged_c1	1
1871	eaef6f14-a681-4917-8d3a-8adc19b27a82	chr16	46382552	46413237	38699	0	32768	32768	False	47	merged_c1	1
1872	eaef6f14-a681-4917-8d3a-8adc19b27a82	chr16	46382552	46413237	38699	5931	38699	32768	False	47	merged_c1	1
1873	eaef6f14-a681-4917-8d3a-8adc19b27a82	chr16	46382552	46413237	38699	16384	38699	22315	False	47	merged_c1	1
1874	eaef6f14-a681-4917-8d3a-8adc19b27a82	chr16	46382552	46413237	38699	32768	38699	5931	False	47	merged_c1	1
1875	8b35f6de-1439-4562-86e6-9318507de7e7	chr16	46382552	46405017	34868	0	32768	32768	False	60	merged_c1	1
1876	8b35f6de-1439-4562-86e6-9318507de7e7	chr16	46382552	46405017	34868	2100	34868	32768	False	60	merged_c1	1
1877	8b35f6de-1439-4562-86e6-9318507de7e7	chr16	46382552	46405017	34868	16384	34868	18484	False	60	merged_c1	1
1878	8b35f6de-1439-4562-86e6-9318507de7e7	chr16	46382552	46405017	34868	32768	34868	2100	False	60	merged_c1	1
1879	d31d20c2-69a5-48c2-9590-1344fbc0519b	chr16	46382552	46400983	13464	0	13464	13464	False	52	merged_c1	1
1880	5e8e8c09-bc4c-450c-a846-9e5653ef3122	chr16	46382552	46401626	24556	0	24556	24556	False	60	merged_c1	1
1881	6badbf91-4c14-4859-bdef-9ac8cc091fe6	chr16	46382552	46401259	14328	0	14328	14328	False	60	merged_c1	1
1882	82d850bb-4b4e-4966-984d-8562632e17e0	chr16	46382552	46406377	27197	0	27197	27197	False	56	merged_c1	1
1883	ebfcc58f-ed6b-406a-aa1b-22b0c64fe337	chr16	46382552	46407487	35195	0	32768	32768	False	60	merged_c1	1
1884	ebfcc58f-ed6b-406a-aa1b-22b0c64fe337	chr16	46382552	46407487	35195	2427	35195	32768	False	60	merged_c1	1
1885	ebfcc58f-ed6b-406a-aa1b-22b0c64fe337	chr16	46382552	46407487	35195	16384	35195	18811	False	60	merged_c1	1
1886	ebfcc58f-ed6b-406a-aa1b-22b0c64fe337	chr16	46382552	46407487	35195	32768	35195	2427	False	60	merged_c1	1
1887	aac00afa-bf16-4f13-aa2e-a7109e6ccbcf	chr16	46382552	46401626	41566	0	32768	32768	False	60	merged_c1	1
1888	aac00afa-bf16-4f13-aa2e-a7109e6ccbcf	chr16	46382552	46401626	41566	8798	41566	32768	False	60	merged_c1	1
1889	aac00afa-bf16-4f13-aa2e-a7109e6ccbcf	chr16	46382552	46401626	41566	16384	41566	25182	False	60	merged_c1	1
1890	aac00afa-bf16-4f13-aa2e-a7109e6ccbcf	chr16	46382552	46401626	41566	32768	41566	8798	False	60	merged_c1	1
1891	25df67d0-c771-4b4f-b786-ec4451548280	chr16	46382552	46403494	15715	0	15715	15715	False	60	merged_c1	1
1892	582c9df4-f071-4675-b1b5-e01fc478680a	chr16	46382552	46403865	17669	0	17669	17669	False	59	merged_c1	1
1893	11d4fc55-3c1d-49f5-b9cb-272a90c8d34b	chr16	46382552	46402734	26552	0	26552	26552	False	60	merged_c1	1
1894	83e7b373-6ecf-49e7-8b43-d5a4e6bcfd3b	chr16	46382552	46408178	22778	0	22778	22778	False	44	merged_c1	1
1895	36240575-114c-498b-b0c5-2d60366191b4	chr16	46382552	46401626	27390	0	27390	27390	False	60	merged_c1	1
1896	60f07ca4-4e9b-444f-a25c-023217a75413	chr16	46382552	46400382	13264	0	13264	13264	False	35	merged_c1	1
1897	d3aa76ea-31de-4bbb-b8b4-e85c0e78a17e	chr16	46382552	46391794	10628	0	10628	10628	False	35	merged_c1	1
1898	a1f9ffc8-f4c8-433d-85ea-b444c542779f	chr16	46382552	46401037	34225	0	32768	32768	False	60	merged_c1	1
1899	a1f9ffc8-f4c8-433d-85ea-b444c542779f	chr16	46382552	46401037	34225	1457	34225	32768	False	60	merged_c1	1
1900	a1f9ffc8-f4c8-433d-85ea-b444c542779f	chr16	46382552	46401037	34225	16384	34225	17841	False	60	merged_c1	1
1901	a1f9ffc8-f4c8-433d-85ea-b444c542779f	chr16	46382552	46401037	34225	32768	34225	1457	False	60	merged_c1	1
1902	d033319e-d649-4f85-88c4-038941eab126	chr16	46382552	46401626	30239	0	30239	30239	False	60	merged_c1	1
1903	c26ea9b1-9400-4106-a017-04cf85d8ba7c	chr16	46382552	46402905	17820	0	17820	17820	False	60	merged_c1	1
1904	124d8a17-6c70-465c-8736-7e59d5be7c6d	chr16	46382552	46392492	29225	0	29225	29225	False	60	merged_c1	1
1905	77c94f8c-bdcb-4f2b-bca9-6618d38551dc	chr16	46382552	46400223	12110	0	12110	12110	False	47	merged_c1	1
1906	30d5428a-3efa-402f-9f81-68ad2d41db06	chr16	46382552	46401617	29283	0	29283	29283	False	60	merged_c1	1
1907	7747c878-8d44-4e28-91a2-d642075bb6c4	chr16	46382552	46400664	20207	0	20207	20207	False	60	merged_c1	1
1908	c682d415-fc72-4439-81f0-2e3dd07c90ee	chr16	46382552	46401626	29297	0	29297	29297	False	60	merged_c1	1
1909	27fd3ae8-9722-497a-8738-2731a381784b	chr16	46382552	46403914	15169	0	15169	15169	False	60	merged_c1	1
1910	e93eed9c-101b-4369-83dd-f59d89a833d7	chr16	46382552	46401626	31619	0	31619	31619	False	60	merged_c1	1
1911	42614509-833a-4ff6-b036-da41741be17f	chr16	46382552	46400269	15907	0	15907	15907	False	60	merged_c1	1
1912	3b099350-72d9-4906-8b27-7ba0397909b9	chr16	46382552	46404613	15938	0	15938	15938	False	53	merged_c1	1
1913	c20aabad-aaab-445c-969e-cbfead5a5814	chr16	46382552	46401617	36399	0	32768	32768	False	60	merged_c1	1
